TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2024/11/23
TIME	02:53:02
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-760, Rev. 1.00
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  500.0000
LASTX	  250.0000
NPOINTS	     501
FIRSTY	     0.00323
MAXY	     1.25536
MINY	     0.00247
XYDATA
316.5	0.843235	0.849788	0.84869	0.847229	0.846705	0.845987	0.846046	0.845758	0.846146	0.846097	0.846523	0.845925	0.845808	0.84658	0.847244	0.848972	0.849483	0.849836	0.84866	0.845098	0.837705	0.827144	0.81561	0.803814	0.791686	0.780315	0.7697	0.760791	0.753437	0.74532	0.738083	0.732125	0.726658	0.721139	0.718095	0.713618	0.712661	0.713611	0.722007	0.727445	0.740912	0.749854	0.765811	0.782555	0.785264	0.784379
316	0.838802	0.845456	0.844275	0.842768	0.842324	0.841619	0.841556	0.841228	0.841599	0.841336	0.842067	0.841165	0.841276	0.841873	0.84248	0.844189	0.844636	0.845022	0.843649	0.840021	0.832533	0.821616	0.810116	0.797922	0.785726	0.774165	0.763429	0.75437	0.746942	0.738732	0.731447	0.725339	0.719928	0.714322	0.711136	0.706641	0.705668	0.70661	0.714962	0.720199	0.73347	0.742379	0.758352	0.774653	0.777319	0.776437
315.5	0.834173	0.840757	0.839492	0.838052	0.837558	0.836913	0.836637	0.836412	0.836701	0.836502	0.837149	0.836222	0.836293	0.836874	0.837488	0.839341	0.839657	0.839817	0.838406	0.834701	0.827042	0.815969	0.804188	0.791924	0.779524	0.767832	0.75698	0.747823	0.740163	0.731926	0.724717	0.71853	0.713051	0.707389	0.704027	0.699696	0.698584	0.699556	0.707642	0.712955	0.725959	0.734807	0.750635	0.766658	0.769177	0.768411
315	0.829135	0.835754	0.834448	0.832773	0.832414	0.831618	0.831478	0.831208	0.831519	0.831292	0.831875	0.830954	0.830882	0.831389	0.832228	0.834019	0.83411	0.834371	0.832894	0.829005	0.821006	0.810017	0.797931	0.785629	0.77303	0.761271	0.750159	0.740957	0.733214	0.724914	0.717594	0.711575	0.705862	0.700221	0.696838	0.692461	0.691226	0.69218	0.700295	0.705466	0.718388	0.72708	0.742685	0.758568	0.760949	0.760177
314.5	0.823708	0.830256	0.828996	0.827274	0.826875	0.826078	0.825902	0.825669	0.825858	0.825763	0.826128	0.825383	0.825137	0.825521	0.826161	0.828112	0.828219	0.828458	0.82689	0.822966	0.814725	0.803694	0.791387	0.778818	0.766092	0.75439	0.743189	0.734028	0.726046	0.717673	0.710245	0.704189	0.698432	0.692796	0.689414	0.685008	0.683799	0.684737	0.692635	0.697742	0.710542	0.719064	0.734539	0.75019	0.752445	0.751781
314	0.818	0.824646	0.823322	0.821536	0.821095	0.820304	0.820281	0.819863	0.820212	0.820004	0.820212	0.819452	0.819266	0.819701	0.820259	0.822031	0.822114	0.822228	0.820673	0.816562	0.808092	0.797035	0.78453	0.771843	0.759114	0.747345	0.736008	0.726815	0.71876	0.710253	0.702827	0.696852	0.691069	0.68538	0.681939	0.677473	0.676344	0.677307	0.685055	0.690177	0.70268	0.711061	0.726325	0.741818	0.744131	0.743329
313.5	0.811885	0.81849	0.816982	0.815431	0.814985	0.814229	0.814218	0.813559	0.813895	0.813671	0.814156	0.813099	0.81284	0.813284	0.813873	0.815395	0.815702	0.815589	0.813962	0.809704	0.801185	0.789991	0.777428	0.764727	0.751878	0.739951	0.728522	0.719309	0.711026	0.702782	0.695083	0.689171	0.683363	0.677743	0.674179	0.66992	0.668663	0.669521	0.677321	0.682276	0.694576	0.702843	0.718049	0.733221	0.735569	0.734752
313	0.80538	0.812019	0.810646	0.808969	0.808426	0.807669	0.807655	0.806954	0.807316	0.807275	0.807458	0.806335	0.806095	0.80657	0.80716	0.808608	0.808916	0.808625	0.80684	0.80261	0.794036	0.782804	0.769965	0.757198	0.744308	0.732287	0.720728	0.711665	0.703125	0.694968	0.687321	0.681296	0.675541	0.670027	0.666309	0.662198	0.660798	0.66168	0.669409	0.674227	0.68639	0.694575	0.709596	0.724559	0.72686	0.726101
312.5	0.798639	0.805295	0.803904	0.80229	0.801548	0.800811	0.800887	0.80007	0.800381	0.800273	0.800471	0.799325	0.799028	0.799501	0.799961	0.801441	0.801624	0.80146	0.799517	0.795278	0.78651	0.775317	0.762198	0.749403	0.736417	0.724517	0.712857	0.70373	0.695246	0.686936	0.679427	0.673396	0.667518	0.662237	0.658491	0.654321	0.652986	0.653768	0.661418	0.666113	0.678094	0.686268	0.701204	0.715902	0.718137	0.717298
312	0.79168	0.798199	0.796822	0.795131	0.794457	0.793642	0.793666	0.792849	0.793193	0.793021	0.793035	0.792023	0.791627	0.792112	0.7926	0.793964	0.794121	0.793831	0.791925	0.787681	0.778773	0.76747	0.75425	0.741451	0.728308	0.716487	0.70478	0.695653	0.687167	0.678726	0.671323	0.665298	0.659436	0.654069	0.650398	0.646415	0.644995	0.645708	0.653244	0.657944	0.669652	0.677747	0.69245	0.707013	0.709269	0.708396
311.5	0.784375	0.790721	0.78945	0.787861	0.786903	0.786205	0.786182	0.785354	0.785599	0.785531	0.785399	0.784477	0.783875	0.784464	0.784769	0.785913	0.786172	0.785907	0.783961	0.779588	0.770617	0.759392	0.746011	0.733199	0.719944	0.708286	0.696587	0.687365	0.678905	0.670535	0.662989	0.656994	0.651196	0.645926	0.642224	0.638162	0.637002	0.637532	0.645023	0.649639	0.661221	0.6693	0.683738	0.698134	0.700377	0.699489
311	0.776614	0.782987	0.781624	0.780143	0.779168	0.778398	0.778294	0.777475	0.77761	0.777448	0.777466	0.776466	0.77583	0.776461	0.776518	0.777687	0.778028	0.777776	0.775606	0.771072	0.762235	0.75102	0.737591	0.724611	0.711422	0.699769	0.687999	0.67888	0.670346	0.662023	0.654598	0.648487	0.642817	0.637559	0.633849	0.629873	0.628744	0.629324	0.636661	0.641317	0.652558	0.660611	0.674862	0.689078	0.691288	0.690453
310.5	0.768652	0.775029	0.77368	0.772212	0.771188	0.770291	0.770195	0.769388	0.76939	0.769274	0.769304	0.768093	0.767608	0.768293	0.768322	0.769284	0.769637	0.769151	0.767029	0.762495	0.753569	0.742399	0.728909	0.71603	0.702776	0.691084	0.679381	0.670099	0.661814	0.653456	0.64619	0.640081	0.634404	0.629209	0.625427	0.621647	0.620525	0.621173	0.628436	0.632882	0.644094	0.651963	0.66593	0.680079	0.682256	0.681524
310	0.760574	0.766853	0.765323	0.763907	0.762852	0.762042	0.761826	0.760987	0.760879	0.76077	0.760634	0.75952	0.758935	0.759511	0.759643	0.76047	0.760894	0.760305	0.758188	0.75369	0.744804	0.733438	0.720034	0.707164	0.694009	0.682256	0.670557	0.661391	0.653109	0.64489	0.63762	0.631438	0.625849	0.620616	0.617	0.613347	0.612223	0.612795	0.620027	0.624349	0.635585	0.643366	0.657123	0.670977	0.673071	0.672413
309.5	0.752147	0.758315	0.756822	0.755356	0.754394	0.753398	0.753202	0.75234	0.752112	0.752043	0.751886	0.750696	0.750217	0.750709	0.750762	0.751592	0.751746	0.75136	0.749043	0.744503	0.735625	0.724293	0.710995	0.698072	0.685096	0.67338	0.661658	0.652476	0.644466	0.636203	0.62914	0.622872	0.617323	0.61209	0.608577	0.604879	0.603866	0.60458	0.611645	0.615883	0.627089	0.634798	0.648268	0.661946	0.663939	0.663285
309	0.743583	0.749571	0.747998	0.746536	0.745587	0.744581	0.744313	0.743491	0.743113	0.742893	0.74281	0.741633	0.741115	0.741509	0.741669	0.742419	0.742345	0.742069	0.739706	0.7351	0.726308	0.714852	0.701666	0.688744	0.675977	0.664319	0.652676	0.643583	0.635648	0.627407	0.620326	0.614244	0.608731	0.60347	0.6	0.596508	0.595475	0.596183	0.60328	0.607401	0.618576	0.626103	0.639443	0.652901	0.654749	0.65417
308.5	0.734784	0.740543	0.739029	0.737514	0.736508	0.735593	0.735086	0.734355	0.733902	0.733783	0.733656	0.732399	0.731953	0.732184	0.732489	0.73289	0.73298	0.732501	0.7301	0.725522	0.716796	0.705269	0.692378	0.679335	0.666868	0.655148	0.643665	0.634636	0.626743	0.618627	0.611657	0.605583	0.600126	0.594858	0.591583	0.588201	0.587134	0.587995	0.594944	0.599011	0.610091	0.617384	0.630542	0.64395	0.645694	0.645252
308	0.72569	0.731408	0.729865	0.728491	0.727254	0.726356	0.725851	0.725079	0.724541	0.724523	0.724393	0.723015	0.72249	0.722707	0.722957	0.723353	0.723472	0.722875	0.720391	0.715721	0.707164	0.695665	0.682768	0.669888	0.657574	0.645947	0.634663	0.62574	0.617856	0.609938	0.602889	0.596891	0.591556	0.586451	0.58324	0.579937	0.578961	0.579732	0.586592	0.590775	0.601656	0.608733	0.621667	0.635179	0.636618	0.63637
307.5	0.716325	0.722077	0.720524	0.718866	0.717798	0.716784	0.716381	0.715548	0.714988	0.714792	0.714674	0.713288	0.712746	0.712861	0.713129	0.713578	0.713684	0.712902	0.710471	0.705817	0.697249	0.685724	0.673085	0.660291	0.64808	0.636496	0.625403	0.616655	0.608863	0.600957	0.594119	0.588046	0.582952	0.577863	0.574837	0.571619	0.57074	0.57147	0.578341	0.582443	0.593171	0.600149	0.612932	0.626254	0.627619	0.627334
307	0.707078	0.712697	0.711061	0.709398	0.708237	0.707372	0.706867	0.705997	0.705454	0.70518	0.70499	0.703562	0.703105	0.703109	0.703439	0.703732	0.703784	0.702931	0.700465	0.695943	0.68737	0.675862	0.66345	0.650792	0.63876	0.627364	0.616444	0.607678	0.600149	0.592299	0.585535	0.579539	0.574562	0.569537	0.566671	0.56345	0.562729	0.563427	0.570254	0.57438	0.584939	0.591846	0.604496	0.617558	0.618911	0.618697
306.5	0.697555	0.703102	0.701286	0.699608	0.698596	0.697607	0.697171	0.69618	0.695623	0.695322	0.695068	0.693709	0.693141	0.692952	0.693538	0.693723	0.693646	0.692883	0.690314	0.685794	0.677255	0.66581	0.653656	0.641131	0.629291	0.618124	0.607281	0.598816	0.591269	0.583538	0.576977	0.571033	0.566177	0.561099	0.558605	0.55525	0.554617	0.555475	0.562155	0.566326	0.576754	0.583613	0.596166	0.608827	0.610299	0.609938
306	0.68797	0.693379	0.691532	0.689903	0.688753	0.687667	0.687292	0.686305	0.685736	0.685349	0.685122	0.683714	0.683123	0.682932	0.683464	0.683619	0.68335	0.682724	0.680105	0.675575	0.667095	0.655912	0.643921	0.631602	0.619861	0.608814	0.598286	0.58985	0.582512	0.574907	0.568451	0.562707	0.557941	0.553032	0.550505	0.547256	0.546769	0.547613	0.554262	0.558364	0.568711	0.575529	0.587837	0.60043	0.601922	0.601502
305.5	0.678224	0.683476	0.681669	0.68	0.678694	0.677632	0.677185	0.676258	0.675737	0.675199	0.67487	0.673593	0.672877	0.672813	0.673114	0.673299	0.673069	0.672366	0.669818	0.665384	0.656929	0.645859	0.634026	0.621929	0.610351	0.599545	0.589216	0.581057	0.573703	0.566263	0.559948	0.554382	0.549723	0.544943	0.54258	0.539442	0.539121	0.539792	0.546472	0.550643	0.560897	0.567515	0.579698	0.592077	0.593726	0.593245
305	0.668464	0.673514	0.671742	0.669977	0.668821	0.667692	0.667138	0.666191	0.665583	0.665163	0.664738	0.66352	0.662701	0.662793	0.662765	0.662956	0.662758	0.661981	0.659567	0.655081	0.646726	0.635962	0.62429	0.612442	0.601018	0.590498	0.580251	0.572254	0.565143	0.557851	0.551839	0.546324	0.54175	0.537125	0.534945	0.531814	0.531524	0.532375	0.539002	0.543102	0.553303	0.559847	0.571926	0.584061	0.585672	0.585256
304.5	0.658502	0.663562	0.661732	0.660053	0.658903	0.657561	0.657085	0.655939	0.655591	0.65492	0.654425	0.653214	0.652303	0.6525	0.652371	0.65261	0.652477	0.651608	0.649255	0.644658	0.636559	0.626041	0.614387	0.603045	0.591779	0.581417	0.571414	0.563581	0.556695	0.549611	0.543683	0.538358	0.534028	0.529454	0.527285	0.524371	0.524115	0.524935	0.53161	0.535844	0.545861	0.552423	0.564374	0.576214	0.577964	0.577401
304	0.648506	0.653453	0.651609	0.649769	0.648725	0.647303	0.64685	0.645646	0.645201	0.644619	0.644103	0.642927	0.642024	0.642164	0.642051	0.642134	0.641962	0.641141	0.638818	0.634339	0.62633	0.616095	0.60467	0.593592	0.582714	0.572504	0.562638	0.555103	0.548402	0.541381	0.535822	0.530645	0.52626	0.521941	0.52	0.517111	0.516909	0.517957	0.524575	0.528674	0.538677	0.545325	0.557107	0.56873	0.570582	0.569896
303.5	0.63858	0.643356	0.641424	0.639666	0.638577	0.637118	0.636578	0.635433	0.634937	0.63444	0.633831	0.632506	0.631719	0.631898	0.631787	0.631804	0.631613	0.630832	0.628375	0.624012	0.616209	0.60617	0.595076	0.58419	0.573777	0.563744	0.554187	0.546872	0.540295	0.533587	0.528105	0.523099	0.518901	0.514732	0.512864	0.510206	0.510058	0.511152	0.517787	0.521941	0.531799	0.538469	0.550044	0.561652	0.563521	0.562768
303	0.628605	0.633069	0.631192	0.629466	0.628386	0.626867	0.62644	0.625147	0.624643	0.624295	0.62353	0.622275	0.62135	0.621549	0.621504	0.621396	0.62118	0.620443	0.617976	0.613727	0.606179	0.596403	0.58555	0.574973	0.564831	0.555041	0.545836	0.538751	0.532374	0.525941	0.520593	0.515799	0.511754	0.507823	0.506019	0.503557	0.503476	0.504745	0.511291	0.515411	0.525372	0.53197	0.543358	0.554916	0.556881	0.555955
302.5	0.618584	0.622867	0.621115	0.61943	0.618117	0.616757	0.616228	0.61493	0.614533	0.614103	0.613305	0.611922	0.611027	0.611362	0.611115	0.611003	0.610817	0.610063	0.607606	0.603532	0.596198	0.586655	0.576192	0.565856	0.55616	0.546621	0.537733	0.530775	0.524764	0.518509	0.513405	0.508781	0.504934	0.501284	0.499432	0.49725	0.49731	0.498551	0.505215	0.509425	0.519234	0.525887	0.537185	0.548633	0.550514	0.549671
302	0.608568	0.612667	0.610951	0.609275	0.607951	0.606645	0.606145	0.60475	0.604304	0.603865	0.603098	0.601683	0.600785	0.601054	0.600762	0.600722	0.600586	0.599642	0.597221	0.593184	0.586216	0.577008	0.566856	0.556835	0.547524	0.538446	0.529803	0.523258	0.517306	0.511404	0.506481	0.502075	0.498318	0.494896	0.493298	0.491179	0.491352	0.492854	0.499559	0.503811	0.513529	0.520151	0.53148	0.54277	0.544663	0.543769
301.5	0.598472	0.602599	0.600768	0.599102	0.597693	0.596609	0.596004	0.594701	0.594256	0.593821	0.592983	0.591495	0.590559	0.590682	0.59053	0.590516	0.590357	0.589285	0.586932	0.58304	0.576333	0.567413	0.557695	0.548077	0.539111	0.530478	0.522163	0.515853	0.510234	0.504473	0.499949	0.495687	0.492105	0.48879	0.487442	0.48553	0.485866	0.487547	0.494152	0.498563	0.508208	0.514842	0.526066	0.537309	0.539131	0.538364
301	0.58845	0.592471	0.590717	0.589032	0.587563	0.586517	0.585977	0.584535	0.584186	0.58363	0.582888	0.581196	0.58033	0.580384	0.58043	0.580334	0.580127	0.579083	0.576666	0.573054	0.566446	0.557983	0.548693	0.53942	0.530971	0.522602	0.514765	0.508737	0.503488	0.498037	0.493676	0.489685	0.48631	0.483095	0.482045	0.480198	0.480834	0.482629	0.489203	0.493838	0.503346	0.510034	0.521192	0.532412	0.534317	0.533431
300.5	0.578459	0.582282	0.58061	0.578842	0.577373	0.576476	0.575938	0.574687	0.574018	0.573529	0.572846	0.571193	0.570248	0.570152	0.570211	0.570175	0.569896	0.568904	0.566499	0.563091	0.556694	0.548681	0.539942	0.530949	0.523067	0.51511	0.50765	0.501889	0.496961	0.491884	0.487731	0.484055	0.480792	0.477905	0.476997	0.475386	0.476342	0.478152	0.484818	0.489453	0.498965	0.50577	0.516805	0.527981	0.529799	0.529035
300	0.568554	0.572313	0.570578	0.568976	0.567366	0.566554	0.565985	0.564838	0.564115	0.563485	0.562844	0.561151	0.56021	0.560005	0.560063	0.560125	0.55981	0.558802	0.556491	0.553089	0.547077	0.539584	0.53122	0.522774	0.515258	0.507803	0.500855	0.495374	0.490742	0.486248	0.482084	0.478769	0.475866	0.473195	0.47233	0.471029	0.472203	0.474146	0.480925	0.485616	0.495252	0.501959	0.512999	0.524122	0.526008	0.525109
299.5	0.558679	0.562282	0.560657	0.559019	0.557467	0.556598	0.555991	0.554864	0.554195	0.553448	0.552895	0.55128	0.550245	0.549978	0.550078	0.549976	0.549644	0.548611	0.546446	0.543215	0.53763	0.530588	0.522647	0.514806	0.507784	0.500846	0.49432	0.489194	0.484965	0.480761	0.476979	0.474036	0.47137	0.468875	0.468181	0.467181	0.468406	0.470659	0.477455	0.482255	0.491915	0.4986	0.509698	0.52074	0.522696	0.521937
299	0.548905	0.552546	0.550915	0.54929	0.547813	0.546876	0.546113	0.54513	0.544334	0.54355	0.543123	0.541397	0.540407	0.540089	0.540147	0.540049	0.539752	0.538726	0.536601	0.533566	0.528305	0.521715	0.51441	0.507119	0.500597	0.494186	0.488228	0.483519	0.47963	0.475814	0.472315	0.469782	0.467362	0.465069	0.464576	0.463826	0.465303	0.46766	0.474657	0.479608	0.489265	0.495963	0.507178	0.518048	0.52006	0.519348
298.5	0.539187	0.542822	0.541307	0.539572	0.538153	0.537277	0.536419	0.535481	0.534556	0.533673	0.533366	0.531676	0.530705	0.53026	0.53024	0.530144	0.529955	0.528908	0.526911	0.524028	0.51913	0.513171	0.506383	0.499722	0.493774	0.487929	0.48253	0.478201	0.474746	0.471362	0.468196	0.465971	0.463821	0.461775	0.461636	0.460997	0.462725	0.465267	0.47233	0.477315	0.487087	0.493875	0.505096	0.516085	0.518099	0.517415
298	0.529657	0.533324	0.531775	0.530062	0.528648	0.527854	0.526758	0.525826	0.52504	0.524082	0.523835	0.522079	0.521129	0.520687	0.520644	0.520557	0.520326	0.519314	0.517368	0.514726	0.510245	0.504776	0.498698	0.492708	0.487358	0.482052	0.477274	0.473319	0.470439	0.467369	0.464632	0.462786	0.460898	0.459112	0.459269	0.458933	0.46085	0.463506	0.470642	0.475847	0.485679	0.492528	0.503794	0.514777	0.516754	0.516201
297.5	0.520449	0.524041	0.522494	0.520742	0.51943	0.518476	0.517358	0.516345	0.515524	0.514569	0.514442	0.512586	0.511771	0.51122	0.511258	0.51099	0.510736	0.509854	0.508073	0.505604	0.501622	0.496718	0.491364	0.486034	0.481338	0.476569	0.472452	0.469055	0.466716	0.464174	0.461579	0.460175	0.458691	0.457245	0.457517	0.457459	0.459463	0.462484	0.469761	0.474946	0.484885	0.491938	0.503281	0.5143	0.516258	0.515751
297	0.511269	0.514872	0.513288	0.511579	0.510145	0.509281	0.508027	0.507068	0.506276	0.505357	0.50521	0.503339	0.502493	0.501949	0.501889	0.501586	0.501375	0.500509	0.498827	0.496591	0.493273	0.488862	0.484316	0.479746	0.475688	0.471643	0.468181	0.465274	0.463452	0.461297	0.459233	0.458194	0.45709	0.456014	0.456518	0.456738	0.458888	0.462052	0.469506	0.474754	0.48477	0.491974	0.503311	0.514425	0.516416	0.515993
296.5	0.502363	0.505991	0.50433	0.502641	0.501198	0.500295	0.498929	0.497937	0.497253	0.496305	0.496051	0.494145	0.493407	0.49288	0.492826	0.492512	0.492129	0.491322	0.489809	0.487868	0.485048	0.481432	0.477562	0.473873	0.470412	0.467206	0.464348	0.4622	0.460913	0.459159	0.457544	0.456892	0.456315	0.455522	0.456289	0.456725	0.458945	0.462478	0.469937	0.475214	0.48546	0.492668	0.504175	0.51537	0.517428	0.517036
296	0.493549	0.497176	0.495492	0.493731	0.492361	0.491401	0.489981	0.489003	0.48834	0.48735	0.487046	0.485154	0.484476	0.483948	0.48384	0.483415	0.483098	0.482406	0.480927	0.479391	0.477101	0.474144	0.471165	0.468335	0.465708	0.46319	0.461051	0.459622	0.458993	0.457619	0.456646	0.456394	0.456161	0.455677	0.456827	0.457383	0.459859	0.463477	0.471022	0.476518	0.486758	0.494274	0.505734	0.51701	0.519159	0.518883
295.5	0.485106	0.488732	0.486956	0.485231	0.48379	0.482966	0.481494	0.480451	0.479701	0.478748	0.478445	0.476529	0.475847	0.475295	0.47509	0.474793	0.474424	0.473828	0.472543	0.471261	0.469545	0.467467	0.465372	0.463411	0.461702	0.459925	0.458544	0.457861	0.45783	0.457002	0.456542	0.45673	0.456827	0.456739	0.458311	0.458981	0.461585	0.46533	0.473079	0.47864	0.489129	0.496702	0.508364	0.519654	0.521866	0.521611
295	0.476706	0.48033	0.478596	0.4768	0.475272	0.474475	0.473017	0.471988	0.471262	0.47012	0.469855	0.468022	0.467366	0.466777	0.466501	0.466209	0.465882	0.465263	0.464154	0.463262	0.462254	0.460999	0.459773	0.45893	0.45813	0.457191	0.456553	0.456636	0.457212	0.457003	0.457146	0.457755	0.458299	0.458495	0.460561	0.4614	0.464072	0.467912	0.475827	0.481372	0.491998	0.499834	0.511497	0.523012	0.525271	0.525194
294.5	0.468847	0.47225	0.470427	0.468724	0.467123	0.466293	0.464953	0.463816	0.463049	0.462005	0.46161	0.459788	0.459106	0.458555	0.458369	0.458092	0.457682	0.457074	0.456201	0.455682	0.455412	0.454946	0.454807	0.454969	0.455148	0.455203	0.455261	0.45633	0.457509	0.45793	0.458537	0.459707	0.460739	0.461345	0.463612	0.464739	0.467489	0.471402	0.479374	0.485221	0.495946	0.503776	0.51569	0.527308	0.529701	0.529667
294	0.461234	0.464529	0.462676	0.460963	0.459388	0.458387	0.457163	0.456071	0.455126	0.454158	0.453661	0.451874	0.451235	0.450627	0.450431	0.450038	0.44972	0.449178	0.448602	0.448485	0.448957	0.449457	0.450276	0.451666	0.452912	0.453915	0.454838	0.456749	0.458599	0.459798	0.460909	0.462659	0.4642	0.465211	0.467708	0.46898	0.47181	0.475878	0.483868	0.489781	0.50067	0.508777	0.520827	0.532668	0.535059	0.535099
293.5	0.453809	0.45712	0.455157	0.453445	0.451773	0.450826	0.449692	0.448561	0.447632	0.446602	0.446084	0.444362	0.443515	0.443125	0.442723	0.442591	0.44221	0.441677	0.441309	0.441578	0.442874	0.444407	0.446396	0.4489	0.451282	0.453366	0.455123	0.457934	0.460513	0.462363	0.464258	0.466509	0.46849	0.469985	0.472759	0.474202	0.47716	0.481148	0.489286	0.495354	0.506468	0.51463	0.526928	0.538849	0.541495	0.541462
293	0.446951	0.450047	0.448096	0.446365	0.444745	0.443644	0.442661	0.441496	0.440598	0.439463	0.43887	0.437267	0.436334	0.435934	0.43554	0.435359	0.435035	0.434615	0.434521	0.435312	0.437357	0.440024	0.443235	0.446961	0.450379	0.45365	0.456435	0.460184	0.46356	0.466227	0.468645	0.471418	0.473891	0.475776	0.478892	0.480512	0.483549	0.48758	0.495814	0.501948	0.51324	0.521587	0.534124	0.546266	0.548957	0.54908
292.5	0.440323	0.443351	0.441338	0.439685	0.438002	0.43691	0.435976	0.434755	0.433797	0.432727	0.432102	0.430547	0.42952	0.429168	0.42868	0.428481	0.428321	0.428071	0.428201	0.429457	0.432385	0.436108	0.440623	0.445625	0.450332	0.454701	0.458567	0.463227	0.467451	0.470933	0.474023	0.477365	0.480251	0.482523	0.485962	0.487762	0.490964	0.494869	0.503291	0.509593	0.521027	0.529565	0.542278	0.55467	0.557471	0.55773
292	0.434324	0.437203	0.435227	0.433604	0.431935	0.43075	0.429807	0.428505	0.427543	0.426549	0.42585	0.424349	0.423256	0.422886	0.422457	0.42234	0.422075	0.421944	0.422438	0.424227	0.428054	0.433064	0.438847	0.445148	0.451205	0.456744	0.461702	0.467361	0.472503	0.476677	0.480461	0.484408	0.487793	0.490564	0.494308	0.496289	0.499395	0.503315	0.511953	0.518308	0.529892	0.538572	0.55172	0.564347	0.567271	0.56766
291.5	0.428637	0.431506	0.429543	0.42788	0.426297	0.425074	0.424067	0.422769	0.421831	0.420766	0.42007	0.418503	0.417375	0.417033	0.41658	0.416569	0.416397	0.416296	0.417047	0.41954	0.424273	0.430524	0.437729	0.445418	0.452787	0.459529	0.465773	0.472314	0.47842	0.483328	0.487859	0.492359	0.496493	0.499634	0.503547	0.505778	0.508997	0.51284	0.521558	0.528116	0.539828	0.548745	0.56212	0.575179	0.57812	0.578634
291	0.423793	0.426478	0.424473	0.422861	0.421321	0.42005	0.418974	0.417703	0.416745	0.41576	0.41497	0.413376	0.412186	0.411878	0.41144	0.411445	0.41132	0.411385	0.412478	0.415589	0.421256	0.428921	0.437497	0.446611	0.455355	0.463431	0.470813	0.478543	0.485609	0.491307	0.496495	0.50166	0.50629	0.510065	0.514142	0.516486	0.519669	0.523656	0.53247	0.539103	0.551126	0.560244	0.574009	0.587478	0.590507	0.591064
290.5	0.41933	0.422086	0.42011	0.418526	0.416923	0.415724	0.414414	0.413246	0.412378	0.411298	0.410464	0.408901	0.407696	0.407401	0.406861	0.406865	0.406891	0.407194	0.408576	0.412285	0.419063	0.42807	0.438092	0.448794	0.458904	0.468177	0.476924	0.485566	0.493685	0.500233	0.506166	0.511948	0.517168	0.521355	0.525726	0.528387	0.531447	0.535665	0.544574	0.551207	0.5635	0.57309	0.58711	0.600978	0.604062	0.604704
290	0.415699	0.41836	0.416395	0.414754	0.413168	0.4121	0.410677	0.409497	0.408675	0.407578	0.406748	0.405177	0.403915	0.403689	0.40313	0.403206	0.403223	0.403748	0.4054	0.409847	0.417679	0.428153	0.43969	0.451848	0.463346	0.474005	0.483944	0.493786	0.502984	0.510201	0.516886	0.523273	0.529085	0.53374	0.538483	0.541334	0.544414	0.548712	0.557766	0.56461	0.577144	0.587065	0.601456	0.615764	0.619	0.619795
289.5	0.413022	0.415422	0.413669	0.411963	0.410485	0.409319	0.407854	0.406606	0.405894	0.404785	0.403851	0.40219	0.401149	0.400761	0.400331	0.400251	0.400495	0.401276	0.403094	0.408365	0.417297	0.429283	0.442322	0.456049	0.469005	0.480971	0.492156	0.502987	0.513218	0.521355	0.528776	0.535809	0.542171	0.547166	0.552354	0.555376	0.558647	0.562926	0.572225	0.579211	0.592054	0.602365	0.617168	0.632003	0.635291	0.63623
289	0.411316	0.413704	0.411905	0.410266	0.408812	0.407597	0.40607	0.404821	0.403984	0.40299	0.402031	0.400427	0.399405	0.398932	0.398631	0.398609	0.398863	0.399773	0.40205	0.407967	0.418054	0.431499	0.445988	0.461279	0.475777	0.48911	0.501327	0.513339	0.524565	0.533468	0.541655	0.54943	0.556318	0.561783	0.567313	0.570551	0.573921	0.578268	0.58783	0.594954	0.608412	0.618912	0.634343	0.649717	0.653212	0.654012
288.5	0.410822	0.413121	0.411408	0.409651	0.408285	0.406987	0.405408	0.404247	0.403425	0.402286	0.401353	0.399791	0.39881	0.398288	0.397992	0.398071	0.398425	0.399492	0.402181	0.408801	0.420076	0.434885	0.450923	0.467807	0.483705	0.498353	0.51176	0.52482	0.536984	0.546695	0.555619	0.563994	0.571438	0.57738	0.583274	0.586753	0.590298	0.594717	0.604659	0.612122	0.626026	0.636815	0.652841	0.668818	0.672479	0.673259
288	0.411651	0.413897	0.412211	0.410448	0.409039	0.407815	0.406173	0.404978	0.404218	0.403036	0.402152	0.400522	0.399528	0.399099	0.398814	0.398933	0.399352	0.400676	0.403712	0.411113	0.423437	0.43966	0.457194	0.475575	0.492815	0.508834	0.523293	0.537407	0.550498	0.56107	0.570611	0.57961	0.587518	0.59393	0.600092	0.603956	0.607762	0.61242	0.622679	0.630414	0.644868	0.656044	0.672672	0.689278	0.693168	0.693911
287.5	0.414123	0.416263	0.414627	0.412857	0.411428	0.410097	0.408516	0.40735	0.406502	0.405403	0.404403	0.402842	0.40195	0.401444	0.401313	0.401386	0.401873	0.403479	0.406888	0.41501	0.428436	0.445993	0.464962	0.484788	0.503324	0.520613	0.535978	0.551212	0.565101	0.57653	0.586683	0.596292	0.604463	0.611327	0.618044	0.622053	0.62624	0.63109	0.641735	0.649826	0.66479	0.676467	0.693821	0.710922	0.715116	0.715932
